rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
854.21,2023,2,2023H2,8,Tipperary,Munster,Cashel,"Cashel, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False
795.31,2023,2,2023H2,8,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False
752.99,2023,2,2023H2,8,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False
667.95,2023,2,2023H2,8,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False
843.97,2023,2,2023H2,8,Tipperary,Munster,Thurles,"Thurles, Tipperary",Apartment,1 to 3 bed,2.0,False,False,False
995.68,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Apartment,1 to 3 bed,2.0,False,False,True
997.77,2023,2,2023H2,8,Waterford,Munster,Waterford City,Waterford City,Apartment,1 to 3 bed,2.0,False,True,False
1011.96,2023,2,2023H2,8,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Apartment,1 to 3 bed,2.0,False,False,False
1197.65,2023,2,2023H2,8,Waterford,Munster,Inner Ring Road,"Inner Ring Road, Waterford",Apartment,1 to 3 bed,2.0,False,False,False
874.04,2023,2,2023H2,8,Waterford,Munster,Johns Hill,"Johns Hill, Waterford",Apartment,1 to 3 bed,2.0,False,False,False
992.24,2023,2,2023H2,8,Waterford,Munster,Tramore,"Tramore, Waterford",Apartment,1 to 3 bed,2.0,False,False,False
1017.67,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Apartment,1 to 3 bed,2.0,False,False,True
1072.01,2023,2,2023H2,8,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False
894.24,2023,2,2023H2,8,Westmeath,Leinster,Kilbeggan,"Kilbeggan, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False
1038.87,2023,2,2023H2,8,Westmeath,Leinster,Moate,"Moate, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False
963.18,2023,2,2023H2,8,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,1 to 3 bed,2.0,False,False,False
938.56,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Apartment,1 to 3 bed,2.0,False,False,True
834.27,2023,2,2023H2,8,Wexford,Leinster,Bunclody,"Bunclody, Wexford",Apartment,1 to 3 bed,2.0,False,False,False
886.93,2023,2,2023H2,8,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Apartment,1 to 3 bed,2.0,False,False,False
1020.53,2023,2,2023H2,8,Wexford,Leinster,Gorey,"Gorey, Wexford",Apartment,1 to 3 bed,2.0,False,False,False
929.82,2023,2,2023H2,8,Wexford,Leinster,New Ross,"New Ross, Wexford",Apartment,1 to 3 bed,2.0,False,False,False
1421.5,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Apartment,1 to 3 bed,2.0,False,False,True
1281.48,2023,2,2023H2,8,Wicklow,Leinster,Wicklow Town,Wicklow Town,Apartment,1 to 3 bed,2.0,False,False,False
1067.39,2023,2,2023H2,8,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False
1310.49,2023,2,2023H2,8,Wicklow,Leinster,Blessington,"Blessington, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False
1496.6,2023,2,2023H2,8,Wicklow,Leinster,Bray,"Bray, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False
1564.46,2023,2,2023H2,8,Wicklow,Leinster,Delgany,"Delgany, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False
1876.17,2023,2,2023H2,8,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Apartment,1 to 3 bed,2.0,False,False,False
846.8,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Other flats,1 to 3 bed,2.0,False,False,True
896.85,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Other flats,1 to 3 bed,2.0,False,False,False
644.25,2023,2,2023H2,8,Cavan,Ulster,Cavan,Cavan,Other flats,1 to 3 bed,2.0,False,False,True
537.82,2023,2,2023H2,8,Clare,Munster,Clare,Clare,Other flats,1 to 3 bed,2.0,False,False,True
467.13,2023,2,2023H2,8,Clare,Munster,Ennis,"Ennis, Clare",Other flats,1 to 3 bed,2.0,False,False,False
908.01,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Other flats,1 to 3 bed,2.0,False,False,True
972.86,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Other flats,1 to 3 bed,2.0,False,True,False
539.77,2023,2,2023H2,8,Donegal,Ulster,Donegal,Donegal,Other flats,1 to 3 bed,2.0,False,False,True
636.13,2023,2,2023H2,8,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Other flats,1 to 3 bed,2.0,False,False,False
1263.44,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Other flats,1 to 3 bed,2.0,True,True,True
1427.1,2023,2,2023H2,8,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Other flats,1 to 3 bed,2.0,True,True,False
1364.52,2023,2,2023H2,8,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Other flats,1 to 3 bed,2.0,True,True,False
1252.32,2023,2,2023H2,8,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False
1081.96,2023,2,2023H2,8,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False
1145.93,2023,2,2023H2,8,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False
1235.74,2023,2,2023H2,8,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Other flats,1 to 3 bed,2.0,True,True,False
1406.78,2023,2,2023H2,8,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Other flats,1 to 3 bed,2.0,True,True,False
1381.84,2023,2,2023H2,8,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,1 to 3 bed,2.0,True,True,False
1272.31,2023,2,2023H2,8,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False
1331.15,2023,2,2023H2,8,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False
1296.47,2023,2,2023H2,8,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,1 to 3 bed,2.0,True,True,False
1214.24,2023,2,2023H2,8,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,1 to 3 bed,2.0,True,True,False
1092.63,2023,2,2023H2,8,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,1 to 3 bed,2.0,True,True,False
1176.11,2023,2,2023H2,8,Dublin,Leinster,North Circular Road,"North Circular Road, Dublin 7",Other flats,1 to 3 bed,2.0,True,True,False
1226.69,2023,2,2023H2,8,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,1 to 3 bed,2.0,True,True,False
1094.39,2023,2,2023H2,8,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Other flats,1 to 3 bed,2.0,True,True,False
976.53,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Other flats,1 to 3 bed,2.0,False,False,True
1052.52,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Other flats,1 to 3 bed,2.0,False,True,False
708.37,2023,2,2023H2,8,Kerry,Munster,Kerry,Kerry,Other flats,1 to 3 bed,2.0,False,False,True
718.58,2023,2,2023H2,8,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,1 to 3 bed,2.0,False,False,False
1023.39,2023,2,2023H2,8,Kildare,Leinster,Kildare,Kildare,Other flats,1 to 3 bed,2.0,False,False,True
556.96,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Other flats,1 to 3 bed,2.0,False,False,True
823.52,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Other flats,1 to 3 bed,2.0,False,False,True
899.58,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Other flats,1 to 3 bed,2.0,False,True,False
897.13,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Other flats,1 to 3 bed,2.0,False,False,True
941.83,2023,2,2023H2,8,Louth,Leinster,Drogheda,"Drogheda, Louth",Other flats,1 to 3 bed,2.0,False,False,False
901.47,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Other flats,1 to 3 bed,2.0,False,False,False
669.31,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Other flats,1 to 3 bed,2.0,False,False,True
909.38,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Other flats,1 to 3 bed,2.0,False,False,True
594.95,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Other flats,1 to 3 bed,2.0,False,False,True
672.31,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Other flats,1 to 3 bed,2.0,False,False,True
645.4,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Other flats,1 to 3 bed,2.0,False,False,True
670.27,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Other flats,1 to 3 bed,2.0,False,False,True
774.91,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Other flats,1 to 3 bed,2.0,False,False,True
765.72,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Other flats,1 to 3 bed,2.0,False,False,True
827.32,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Other flats,1 to 3 bed,2.0,False,False,True
957.18,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Other flats,1 to 3 bed,2.0,False,False,True
968.13,2023,2,2023H2,8,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,1 to 3 bed,2.0,False,False,False
1714.67,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Detached house,Four plus bed,4.0,False,False,True
2006.19,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Detached house,Four plus bed,4.0,False,False,False
1057.16,2023,2,2023H2,8,Cavan,Ulster,Cavan,Cavan,Detached house,Four plus bed,4.0,False,False,True
1112.54,2023,2,2023H2,8,Cavan,Ulster,Cavan Town,Cavan Town,Detached house,Four plus bed,4.0,False,False,False
1199.84,2023,2,2023H2,8,Clare,Munster,Clare,Clare,Detached house,Four plus bed,4.0,False,False,True
1367.79,2023,2,2023H2,8,Clare,Munster,Ennis,"Ennis, Clare",Detached house,Four plus bed,4.0,False,False,False
1612.05,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Detached house,Four plus bed,4.0,False,False,True
2182.6,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Detached house,Four plus bed,4.0,False,True,False
953.99,2023,2,2023H2,8,Donegal,Ulster,Donegal,Donegal,Detached house,Four plus bed,4.0,False,False,True
1146.12,2023,2,2023H2,8,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Detached house,Four plus bed,4.0,False,False,False
3318.93,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Detached house,Four plus bed,4.0,True,True,True
3937.8,2023,2,2023H2,8,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Detached house,Four plus bed,4.0,True,True,False
3584.4,2023,2,2023H2,8,Dublin,Leinster,Malahide,"Malahide, Dublin",Detached house,Four plus bed,4.0,True,True,False
1646.86,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Detached house,Four plus bed,4.0,False,False,True
2222.48,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Detached house,Four plus bed,4.0,False,True,False
1070.36,2023,2,2023H2,8,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Detached house,Four plus bed,4.0,False,False,False
1145.38,2023,2,2023H2,8,Kerry,Munster,Kerry,Kerry,Detached house,Four plus bed,4.0,False,False,True
1492.58,2023,2,2023H2,8,Kerry,Munster,Killarney,"Killarney, Kerry",Detached house,Four plus bed,4.0,False,False,False
1210.0,2023,2,2023H2,8,Kerry,Munster,Tralee,"Tralee, Kerry",Detached house,Four plus bed,4.0,False,False,False
2110.09,2023,2,2023H2,8,Kildare,Leinster,Kildare,Kildare,Detached house,Four plus bed,4.0,False,False,True
2023.44,2023,2,2023H2,8,Kildare,Leinster,Naas,"Naas, Kildare",Detached house,Four plus bed,4.0,False,False,False
1348.79,2023,2,2023H2,8,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Four plus bed,4.0,False,False,True
1161.9,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Detached house,Four plus bed,4.0,False,False,True
1244.31,2023,2,2023H2,8,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Detached house,Four plus bed,4.0,False,False,False
965.28,2023,2,2023H2,8,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Four plus bed,4.0,False,False,True
1577.25,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Detached house,Four plus bed,4.0,False,False,True
1852.06,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Detached house,Four plus bed,4.0,False,True,False
2007.97,2023,2,2023H2,8,Limerick,Munster,Castletroy,"Castletroy, Limerick",Detached house,Four plus bed,4.0,False,False,False
1084.44,2023,2,2023H2,8,Longford,Leinster,Longford,Longford,Detached house,Four plus bed,4.0,False,False,True
1124.02,2023,2,2023H2,8,Longford,Leinster,Longford Town,Longford Town,Detached house,Four plus bed,4.0,False,False,False
1510.36,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Detached house,Four plus bed,4.0,False,False,True
1442.07,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Detached house,Four plus bed,4.0,False,False,False
1080.59,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Detached house,Four plus bed,4.0,False,False,True
1257.23,2023,2,2023H2,8,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Detached house,Four plus bed,4.0,False,False,False
1379.61,2023,2,2023H2,8,Mayo,Connacht,Westport,"Westport, Mayo",Detached house,Four plus bed,4.0,False,False,False
1698.21,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Detached house,Four plus bed,4.0,False,False,True
1552.19,2023,2,2023H2,8,Meath,Leinster,Navan,"Navan, Meath",Detached house,Four plus bed,4.0,False,False,False
1002.99,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Four plus bed,4.0,False,False,True
1192.98,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Detached house,Four plus bed,4.0,False,False,True
1065.35,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Four plus bed,4.0,False,False,True
1205.72,2023,2,2023H2,8,Roscommon,Connacht,Roscommon Town,Roscommon Town,Detached house,Four plus bed,4.0,False,False,False
1185.23,2023,2,2023H2,8,Sligo,Connacht,Sligo,Sligo,Detached house,Four plus bed,4.0,False,False,True
1143.8,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Detached house,Four plus bed,4.0,False,False,True
1387.87,2023,2,2023H2,8,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Detached house,Four plus bed,4.0,False,False,False
1093.14,2023,2,2023H2,8,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Detached house,Four plus bed,4.0,False,False,False
1345.46,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Detached house,Four plus bed,4.0,False,False,True
1545.11,2023,2,2023H2,8,Waterford,Munster,Waterford City,Waterford City,Detached house,Four plus bed,4.0,False,True,False
1272.72,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Four plus bed,4.0,False,False,True
1245.11,2023,2,2023H2,8,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Detached house,Four plus bed,4.0,False,False,False
1266.28,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Detached house,Four plus bed,4.0,False,False,True
1300.24,2023,2,2023H2,8,Wexford,Leinster,Gorey,"Gorey, Wexford",Detached house,Four plus bed,4.0,False,False,False
1930.05,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Four plus bed,4.0,False,False,True
1426.58,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Semi detached house,Four plus bed,4.0,False,False,True
1461.25,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Semi detached house,Four plus bed,4.0,False,False,False
1078.89,2023,2,2023H2,8,Cavan,Ulster,Cavan,Cavan,Semi detached house,Four plus bed,4.0,False,False,True
1094.69,2023,2,2023H2,8,Cavan,Ulster,Cavan Town,Cavan Town,Semi detached house,Four plus bed,4.0,False,False,False
1248.48,2023,2,2023H2,8,Clare,Munster,Clare,Clare,Semi detached house,Four plus bed,4.0,False,False,True
1276.6,2023,2,2023H2,8,Clare,Munster,Ennis,"Ennis, Clare",Semi detached house,Four plus bed,4.0,False,False,False
1732.24,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Semi detached house,Four plus bed,4.0,False,False,True
1971.0,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Semi detached house,Four plus bed,4.0,False,True,False
2109.17,2023,2,2023H2,8,Cork,Munster,Bishopstown,"Bishopstown, Cork",Semi detached house,Four plus bed,4.0,False,False,False
959.07,2023,2,2023H2,8,Donegal,Ulster,Donegal,Donegal,Semi detached house,Four plus bed,4.0,False,False,True
1096.35,2023,2,2023H2,8,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Semi detached house,Four plus bed,4.0,False,False,False
2844.59,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Semi detached house,Four plus bed,4.0,True,True,True
3183.12,2023,2,2023H2,8,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Semi detached house,Four plus bed,4.0,True,True,False
2235.18,2023,2,2023H2,8,Dublin,Leinster,Lucan,"Lucan, Dublin",Semi detached house,Four plus bed,4.0,True,True,False
3503.55,2023,2,2023H2,8,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Semi detached house,Four plus bed,4.0,True,True,False
2060.12,2023,2,2023H2,8,Dublin,Leinster,Swords,"Swords, Dublin",Semi detached house,Four plus bed,4.0,True,True,False
2689.44,2023,2,2023H2,8,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Semi detached house,Four plus bed,4.0,True,True,False
3586.13,2023,2,2023H2,8,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Semi detached house,Four plus bed,4.0,True,True,False
2333.32,2023,2,2023H2,8,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Semi detached house,Four plus bed,4.0,True,True,False
2131.65,2023,2,2023H2,8,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Semi detached house,Four plus bed,4.0,True,True,False
2861.83,2023,2,2023H2,8,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Semi detached house,Four plus bed,4.0,True,True,False
1672.14,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Semi detached house,Four plus bed,4.0,False,False,True
1877.33,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Semi detached house,Four plus bed,4.0,False,True,False
1222.78,2023,2,2023H2,8,Galway,Connacht,Loughrea,"Loughrea, Galway",Semi detached house,Four plus bed,4.0,False,False,False
1307.7,2023,2,2023H2,8,Galway,Connacht,Tuam,"Tuam, Galway",Semi detached house,Four plus bed,4.0,False,False,False
1221.15,2023,2,2023H2,8,Kerry,Munster,Kerry,Kerry,Semi detached house,Four plus bed,4.0,False,False,True
1207.79,2023,2,2023H2,8,Kerry,Munster,Killarney,"Killarney, Kerry",Semi detached house,Four plus bed,4.0,False,False,False
1402.8,2023,2,2023H2,8,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Four plus bed,4.0,False,False,False
1933.91,2023,2,2023H2,8,Kildare,Leinster,Kildare,Kildare,Semi detached house,Four plus bed,4.0,False,False,True
2058.91,2023,2,2023H2,8,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Semi detached house,Four plus bed,4.0,False,False,False
2047.73,2023,2,2023H2,8,Kildare,Leinster,Naas,"Naas, Kildare",Semi detached house,Four plus bed,4.0,False,False,False
1728.95,2023,2,2023H2,8,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Semi detached house,Four plus bed,4.0,False,False,False
1105.31,2023,2,2023H2,8,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Four plus bed,4.0,False,False,True
1194.25,2023,2,2023H2,8,Laois,Leinster,Laois,Laois,Semi detached house,Four plus bed,4.0,False,False,True
1872.74,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Semi detached house,Four plus bed,4.0,False,False,True
1922.64,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Four plus bed,4.0,False,True,False
2176.63,2023,2,2023H2,8,Limerick,Munster,Castletroy,"Castletroy, Limerick",Semi detached house,Four plus bed,4.0,False,False,False
1463.97,2023,2,2023H2,8,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Semi detached house,Four plus bed,4.0,False,False,False
971.47,2023,2,2023H2,8,Longford,Leinster,Longford,Longford,Semi detached house,Four plus bed,4.0,False,False,True
1492.77,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Semi detached house,Four plus bed,4.0,False,False,True
1670.77,2023,2,2023H2,8,Louth,Leinster,Drogheda,"Drogheda, Louth",Semi detached house,Four plus bed,4.0,False,False,False
1409.86,2023,2,2023H2,8,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Four plus bed,4.0,False,False,False
1028.25,2023,2,2023H2,8,Mayo,Connacht,Mayo,Mayo,Semi detached house,Four plus bed,4.0,False,False,True
900.46,2023,2,2023H2,8,Mayo,Connacht,Ballina,"Ballina, Mayo",Semi detached house,Four plus bed,4.0,False,False,False
1194.35,2023,2,2023H2,8,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Semi detached house,Four plus bed,4.0,False,False,False
1587.55,2023,2,2023H2,8,Meath,Leinster,Meath,Meath,Semi detached house,Four plus bed,4.0,False,False,True
1470.59,2023,2,2023H2,8,Meath,Leinster,Navan,"Navan, Meath",Semi detached house,Four plus bed,4.0,False,False,False
997.53,2023,2,2023H2,8,Monaghan,Ulster,Monaghan,Monaghan,Semi detached house,Four plus bed,4.0,False,False,True
1044.17,2023,2,2023H2,8,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Semi detached house,Four plus bed,4.0,False,False,False
1236.15,2023,2,2023H2,8,Offaly,Leinster,Offaly,Offaly,Semi detached house,Four plus bed,4.0,False,False,True
1303.36,2023,2,2023H2,8,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Semi detached house,Four plus bed,4.0,False,False,False
1041.8,2023,2,2023H2,8,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Four plus bed,4.0,False,False,True
1198.47,2023,2,2023H2,8,Sligo,Connacht,Sligo,Sligo,Semi detached house,Four plus bed,4.0,False,False,True
1223.24,2023,2,2023H2,8,Sligo,Connacht,Sligo Town,Sligo Town,Semi detached house,Four plus bed,4.0,False,False,False
1434.06,2023,2,2023H2,8,Sligo,Connacht,Ballinode,"Ballinode, Sligo",Semi detached house,Four plus bed,4.0,False,False,False
1034.27,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Four plus bed,4.0,False,False,True
1013.87,2023,2,2023H2,8,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Semi detached house,Four plus bed,4.0,False,False,False
1829.14,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Semi detached house,Four plus bed,4.0,False,False,True
2046.42,2023,2,2023H2,8,Waterford,Munster,Waterford City,Waterford City,Semi detached house,Four plus bed,4.0,False,True,False
2414.5,2023,2,2023H2,8,Waterford,Munster,Templars Hall,"Templars Hall, Waterford",Semi detached house,Four plus bed,4.0,False,False,False
1275.7,2023,2,2023H2,8,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Four plus bed,4.0,False,False,True
1332.93,2023,2,2023H2,8,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Semi detached house,Four plus bed,4.0,False,False,False
1230.36,2023,2,2023H2,8,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Semi detached house,Four plus bed,4.0,False,False,False
1251.55,2023,2,2023H2,8,Wexford,Leinster,Wexford,Wexford,Semi detached house,Four plus bed,4.0,False,False,True
2083.31,2023,2,2023H2,8,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Four plus bed,4.0,False,False,True
1460.02,2023,2,2023H2,8,Carlow,Leinster,Carlow,Carlow,Terrace house,Four plus bed,4.0,False,False,True
1407.19,2023,2,2023H2,8,Carlow,Leinster,Carlow Town,Carlow Town,Terrace house,Four plus bed,4.0,False,False,False
2011.68,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Terrace house,Four plus bed,4.0,False,False,True
2156.24,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Terrace house,Four plus bed,4.0,False,True,False
3016.31,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Terrace house,Four plus bed,4.0,True,True,True
2769.91,2023,2,2023H2,8,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Four plus bed,4.0,True,True,False
2637.47,2023,2,2023H2,8,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Four plus bed,4.0,True,True,False
2026.52,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Terrace house,Four plus bed,4.0,False,False,True
2128.84,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Terrace house,Four plus bed,4.0,False,True,False
1636.63,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Terrace house,Four plus bed,4.0,False,False,True
1618.16,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Terrace house,Four plus bed,4.0,False,True,False
1640.67,2023,2,2023H2,8,Louth,Leinster,Louth,Louth,Terrace house,Four plus bed,4.0,False,False,True
1176.0,2023,2,2023H2,8,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Four plus bed,4.0,False,False,True
1508.79,2023,2,2023H2,8,Waterford,Munster,Waterford,Waterford,Terrace house,Four plus bed,4.0,False,False,True
1803.16,2023,2,2023H2,8,Cork,Munster,Cork,Cork,Apartment,Four plus bed,4.0,False,False,True
2028.99,2023,2,2023H2,8,Cork,Munster,Cork City,Cork City,Apartment,Four plus bed,4.0,False,True,False
2889.12,2023,2,2023H2,8,Dublin,Leinster,Dublin,Dublin,Apartment,Four plus bed,4.0,True,True,True
2065.95,2023,2,2023H2,8,Galway,Connacht,Galway,Galway,Apartment,Four plus bed,4.0,False,False,True
2257.89,2023,2,2023H2,8,Galway,Connacht,Galway City,Galway City,Apartment,Four plus bed,4.0,False,True,False
2074.17,2023,2,2023H2,8,Limerick,Munster,Limerick,Limerick,Apartment,Four plus bed,4.0,False,False,True
2110.59,2023,2,2023H2,8,Limerick,Munster,Limerick City,Limerick City,Apartment,Four plus bed,4.0,False,True,False
855.6,2024,1,2024H1,9,Cork,Munster,Cork,Cork,Detached house,One bed,1.0,False,False,True
1454.13,2024,1,2024H1,9,Dublin,Leinster,Dublin,Dublin,Detached house,One bed,1.0,True,True,True
964.21,2024,1,2024H1,9,Cork,Munster,Cork,Cork,Semi detached house,One bed,1.0,False,False,True
1331.15,2024,1,2024H1,9,Dublin,Leinster,Dublin,Dublin,Semi detached house,One bed,1.0,True,True,True
