rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude
781.63,2022,2,2022H2,6,Mayo,Connacht,Mayo,Mayo,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
691.7,2022,2,2022H2,6,Mayo,Connacht,Ballina,"Ballina, Mayo",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
906.47,2022,2,2022H2,6,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
712.5,2022,2,2022H2,6,Clare,Munster,Claremorris,"Claremorris, Mayo",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
954.1,2022,2,2022H2,6,Mayo,Connacht,Westport,"Westport, Mayo",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
1209.37,2022,2,2022H2,6,Meath,Leinster,Meath,Meath,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
1288.39,2022,2,2022H2,6,Meath,Leinster,Navan,"Navan, Meath",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
732.89,2022,2,2022H2,6,Monaghan,Ulster,Monaghan,Monaghan,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2492,-6.9683
887.79,2022,2,2022H2,6,Offaly,Leinster,Offaly,Offaly,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
778.28,2022,2,2022H2,6,Offaly,Leinster,Birr,"Birr, Offaly",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
1026.05,2022,2,2022H2,6,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
796.26,2022,2,2022H2,6,Roscommon,Connacht,Roscommon,Roscommon,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
788.67,2022,2,2022H2,6,Roscommon,Connacht,Boyle,"Boyle, Roscommon",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
725.66,2022,2,2022H2,6,Sligo,Connacht,Sligo,Sligo,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2766,-8.4761
789.88,2022,2,2022H2,6,Tipperary,Munster,Tipperary,Tipperary,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.4738,-8.1619
777.06,2022,2,2022H2,6,Tipperary,Munster,Cahir,"Cahir, Tipperary",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
864.87,2022,2,2022H2,6,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
805.66,2022,2,2022H2,6,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
795.34,2022,2,2022H2,6,Tipperary,Munster,Thurles,"Thurles, Tipperary",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
895.8,2022,2,2022H2,6,Waterford,Munster,Waterford,Waterford,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.2593,-7.1101
993.93,2022,2,2022H2,6,Waterford,Munster,Waterford City,Waterford City,Detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.2593,-7.1101
937.2,2022,2,2022H2,6,Westmeath,Leinster,Westmeath,Westmeath,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.5336,-7.3389
974.87,2022,2,2022H2,6,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
920.84,2022,2,2022H2,6,Wexford,Leinster,Wexford,Wexford,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.3369,-6.4633
808.75,2022,2,2022H2,6,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1028.88,2022,2,2022H2,6,Wexford,Leinster,Gorey,"Gorey, Wexford",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1334.46,2022,2,2022H2,6,Wicklow,Leinster,Wicklow,Wicklow,Detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.9862,-6.3673
1370.29,2022,2,2022H2,6,Wicklow,Leinster,Wicklow Town,Wicklow Town,Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.9862,-6.3673
1185.68,2022,2,2022H2,6,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.9862,-6.3673
993.75,2022,2,2022H2,6,Carlow,Leinster,Carlow,Carlow,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.8365,-6.9341
998.39,2022,2,2022H2,6,Carlow,Leinster,Carlow Town,Carlow Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.8365,-6.9341
1008.72,2022,2,2022H2,6,Carlow,Leinster,Tullow,"Tullow, Carlow",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.8365,-6.9341
815,2022,2,2022H2,6,Cavan,Ulster,Cavan,Cavan,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.9908,-7.3606
892.31,2022,2,2022H2,6,Cavan,Ulster,Cavan Town,Cavan Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9908,-7.3606
806.9,2022,2,2022H2,6,Cavan,Ulster,Ballyjamesduff,"Ballyjamesduff, Cavan",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9908,-7.3606
992.64,2022,2,2022H2,6,Clare,Munster,Clare,Clare,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.843,-8.9863
973.34,2022,2,2022H2,6,Clare,Munster,Ennis,"Ennis, Clare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
1241.08,2022,2,2022H2,6,Cork,Munster,Cork,Cork,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,51.8985,-8.4756
1430.37,2022,2,2022H2,6,Cork,Munster,Cork City,Cork City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
1332.07,2022,2,2022H2,6,Cork,Munster,Ballincollig,"Ballincollig, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1128.04,2022,2,2022H2,6,Cork,Munster,Bandon,"Bandon, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1516.59,2022,2,2022H2,6,Cork,Munster,Bishopstown,"Bishopstown, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1419.68,2022,2,2022H2,6,Cork,Munster,Blackrock,"Blackrock, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1289.83,2022,2,2022H2,6,Cork,Munster,Blarney,"Blarney, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1345.92,2022,2,2022H2,6,Cork,Munster,Carrigaline,"Carrigaline, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1190.22,2022,2,2022H2,6,Cork,Munster,Carrigtwohill,"Carrigtwohill, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
896.94,2022,2,2022H2,6,Cork,Munster,Charleville,"Charleville, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1055.12,2022,2,2022H2,6,Cork,Munster,Clonakilty,"Clonakilty, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1152.23,2022,2,2022H2,6,Cork,Munster,Cobh,"Cobh, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
999.8,2022,2,2022H2,6,Cork,Munster,Fermoy,"Fermoy, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1210.3,2022,2,2022H2,6,Cork,Munster,Glanmire,"Glanmire, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
997.21,2022,2,2022H2,6,Cork,Munster,Kanturk,"Kanturk, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1522.93,2022,2,2022H2,6,Cork,Munster,Kinsale,"Kinsale, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1007.03,2022,2,2022H2,6,Cork,Munster,Macroom,"Macroom, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1039.46,2022,2,2022H2,6,Cork,Munster,Mallow,"Mallow, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1160.62,2022,2,2022H2,6,Cork,Munster,Midleton,"Midleton, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
955.55,2022,2,2022H2,6,Cork,Munster,Youghal,"Youghal, Cork",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
751.01,2022,2,2022H2,6,Donegal,Ulster,Donegal,Donegal,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.6549,-8.1041
814.88,2022,2,2022H2,6,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.6549,-8.1041
1940.14,2022,2,2022H2,6,Dublin,Leinster,Dublin,Dublin,Semi detached house,1 to 3 bed,2,TRUE,TRUE,TRUE,53.3498,-6.2603
1578.26,2022,2,2022H2,6,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2244.4,2022,2,2022H2,6,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2287.15,2022,2,2022H2,6,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1805.01,2022,2,2022H2,6,Dublin,Leinster,Lucan,"Lucan, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2224.56,2022,2,2022H2,6,Dublin,Leinster,Malahide,"Malahide, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1627.11,2022,2,2022H2,6,Dublin,Leinster,Rush,"Rush, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2123.9,2022,2,2022H2,6,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1719.17,2022,2,2022H2,6,Dublin,Leinster,Swords,"Swords, Dublin",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2362.39,2022,2,2022H2,6,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1879.87,2022,2,2022H2,6,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2677.93,2022,2,2022H2,6,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2539.13,2022,2,2022H2,6,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1953.3,2022,2,2022H2,6,Dublin,Leinster,Artane,"Artane, Dublin 5",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2090.64,2022,2,2022H2,6,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2722.38,2022,2,2022H2,6,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2179.58,2022,2,2022H2,6,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1871.5,2022,2,2022H2,6,Dublin,Leinster,Templeogue,"Templeogue, Dublin 6W",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2198.21,2022,2,2022H2,6,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1661,2022,2,2022H2,6,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1892.68,2022,2,2022H2,6,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1948.06,2022,2,2022H2,6,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1930.23,2022,2,2022H2,6,Dublin,Leinster,Santry,"Santry, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1697.12,2022,2,2022H2,6,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1890.21,2022,2,2022H2,6,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1799.42,2022,2,2022H2,6,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2036.63,2022,2,2022H2,6,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2397.28,2022,2,2022H2,6,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1636.8,2022,2,2022H2,6,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1850.77,2022,2,2022H2,6,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1671.52,2022,2,2022H2,6,Dublin,Leinster,Clonee,"Clonee, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1697.92,2022,2,2022H2,6,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1611.73,2022,2,2022H2,6,Dublin,Leinster,Mulhuddart,"Mulhuddart, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2184.64,2022,2,2022H2,6,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2007.69,2022,2,2022H2,6,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2254.32,2022,2,2022H2,6,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1649.02,2022,2,2022H2,6,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2319.91,2022,2,2022H2,6,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1890.33,2022,2,2022H2,6,Dublin,Leinster,Firhouse,"Firhouse, Dublin 24",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1753.98,2022,2,2022H2,6,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1195.38,2022,2,2022H2,6,Galway,Connacht,Galway,Galway,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2707,-9.0568
1343.13,2022,2,2022H2,6,Galway,Connacht,Galway City,Galway City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,53.2707,-9.0568
1102.98,2022,2,2022H2,6,Galway,Connacht,Athenry,"Athenry, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
888.21,2022,2,2022H2,6,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
1277.49,2022,2,2022H2,6,Galway,Connacht,Ballybane,"Ballybane, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
995,2022,2,2022H2,6,Galway,Connacht,Loughrea,"Loughrea, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
985.49,2022,2,2022H2,6,Galway,Connacht,Tuam,"Tuam, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
897.86,2022,2,2022H2,6,Kerry,Munster,Kerry,Kerry,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.1545,-9.5669
912.9,2022,2,2022H2,6,Kerry,Munster,Kenmare,"Kenmare, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
995.08,2022,2,2022H2,6,Kerry,Munster,Killarney,"Killarney, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
815.6,2022,2,2022H2,6,Kerry,Munster,Listowel,"Listowel, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
907.9,2022,2,2022H2,6,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
1463.12,2022,2,2022H2,6,Kildare,Leinster,Kildare,Kildare,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.1589,-6.9099
1252.04,2022,2,2022H2,6,Kildare,Leinster,Kildare Town,Kildare Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1136.34,2022,2,2022H2,6,Kildare,Leinster,Athy,"Athy, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1530.69,2022,2,2022H2,6,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1326.71,2022,2,2022H2,6,Kildare,Leinster,Clane,"Clane, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1499.06,2022,2,2022H2,6,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1728.07,2022,2,2022H2,6,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1244.82,2022,2,2022H2,6,Kildare,Leinster,Monasterevin,"Monasterevin, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1636.5,2022,2,2022H2,6,Kildare,Leinster,Naas,"Naas, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1292.92,2022,2,2022H2,6,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
932.76,2022,2,2022H2,6,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6541,-7.2448
1000.78,2022,2,2022H2,6,Laois,Leinster,Laois,Laois,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.0349,-7.299
1019.37,2022,2,2022H2,6,Laois,Leinster,Portarlington,"Portarlington, Laois",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
1026.99,2022,2,2022H2,6,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
733.98,2022,2,2022H2,6,Leitrim,Connacht,Leitrim,Leitrim,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.1255,-8.0597
810.86,2022,2,2022H2,6,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.1255,-8.0597
1130.62,2022,2,2022H2,6,Limerick,Munster,Limerick,Limerick,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6638,-8.6267
1225.11,2022,2,2022H2,6,Limerick,Munster,Limerick City,Limerick City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.6638,-8.6267
1327.21,2022,2,2022H2,6,Limerick,Munster,Castletroy,"Castletroy, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
1245.31,2022,2,2022H2,6,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
898.25,2022,2,2022H2,6,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
821.59,2022,2,2022H2,6,Longford,Leinster,Longford,Longford,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7275,-7.7932
857.2,2022,2,2022H2,6,Longford,Leinster,Longford Town,Longford Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
762.93,2022,2,2022H2,6,Longford,Leinster,Edgeworthstown,"Edgeworthstown, Longford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
1225.87,2022,2,2022H2,6,Louth,Leinster,Louth,Louth,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.9252,-6.4889
1163.19,2022,2,2022H2,6,Louth,Leinster,Ardee,"Ardee, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
1293.17,2022,2,2022H2,6,Louth,Leinster,Drogheda,"Drogheda, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
1204.34,2022,2,2022H2,6,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
806.72,2022,2,2022H2,6,Mayo,Connacht,Mayo,Mayo,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
790.97,2022,2,2022H2,6,Mayo,Connacht,Ballina,"Ballina, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
740.75,2022,2,2022H2,6,Mayo,Connacht,Ballinrobe,"Ballinrobe, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
660.19,2022,2,2022H2,6,Mayo,Connacht,Ballyhaunis,"Ballyhaunis, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
914.11,2022,2,2022H2,6,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
784.88,2022,2,2022H2,6,Clare,Munster,Claremorris,"Claremorris, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
1006.47,2022,2,2022H2,6,Mayo,Connacht,Westport,"Westport, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
1346.74,2022,2,2022H2,6,Meath,Leinster,Meath,Meath,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
1611.32,2022,2,2022H2,6,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1490.01,2022,2,2022H2,6,Meath,Leinster,Drogheda,"Drogheda, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1361.38,2022,2,2022H2,6,Meath,Leinster,Navan,"Navan, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1268.01,2022,2,2022H2,6,Meath,Leinster,Trim,"Trim, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
776.16,2022,2,2022H2,6,Monaghan,Ulster,Monaghan,Monaghan,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2492,-6.9683
844.09,2022,2,2022H2,6,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
826.54,2022,2,2022H2,6,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
806.55,2022,2,2022H2,6,Monaghan,Ulster,Monaghan Town,Monaghan Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
947.83,2022,2,2022H2,6,Offaly,Leinster,Offaly,Offaly,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
741.08,2022,2,2022H2,6,Offaly,Leinster,Birr,"Birr, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
1017.17,2022,2,2022H2,6,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
1038.6,2022,2,2022H2,6,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
826.29,2022,2,2022H2,6,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
877.63,2022,2,2022H2,6,Roscommon,Connacht,Roscommon Town,Roscommon Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
