rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude,bedrooms_max
926.28,2022,1,2022H1,5,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1015.63,2022,1,2022H1,5,Galway,Connacht,Loughrea,"Loughrea, Galway",Detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1112.56,2022,1,2022H1,5,Galway,Connacht,Tuam,"Tuam, Galway",Detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1004.22,2022,1,2022H1,5,Kerry,Munster,Kerry,Kerry,Detached house,Four plus bed,4.0,False,False,True,52.1545,-9.5669,4
1307.06,2022,1,2022H1,5,Kerry,Munster,Killarney,"Killarney, Kerry",Detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
933.98,2022,1,2022H1,5,Kerry,Munster,Tralee,"Tralee, Kerry",Detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
1803.42,2022,1,2022H1,5,Kildare,Leinster,Kildare,Kildare,Detached house,Four plus bed,4.0,False,False,True,53.1589,-6.9099,4
1777.85,2022,1,2022H1,5,Kildare,Leinster,Naas,"Naas, Kildare",Detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1125.62,2022,1,2022H1,5,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Four plus bed,4.0,False,False,True,52.6541,-7.2448,4
1061.46,2022,1,2022H1,5,Laois,Leinster,Laois,Laois,Detached house,Four plus bed,4.0,False,False,True,53.0349,-7.299,4
1130.02,2022,1,2022H1,5,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Detached house,Four plus bed,4.0,False,False,False,53.0349,-7.299,4
754.06,2022,1,2022H1,5,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Four plus bed,4.0,False,False,True,54.1255,-8.0597,4
1311.83,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Detached house,Four plus bed,4.0,False,False,True,52.6638,-8.6267,4
1523.97,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Detached house,Four plus bed,4.0,False,True,False,52.6638,-8.6267,4
1571.23,2022,1,2022H1,5,Limerick,Munster,Castletroy,"Castletroy, Limerick",Detached house,Four plus bed,4.0,False,False,False,52.6638,-8.6267,4
881.6,2022,1,2022H1,5,Longford,Leinster,Longford,Longford,Detached house,Four plus bed,4.0,False,False,True,53.7275,-7.7932,4
876.42,2022,1,2022H1,5,Longford,Leinster,Longford Town,Longford Town,Detached house,Four plus bed,4.0,False,False,False,53.7275,-7.7932,4
1419.25,2022,1,2022H1,5,Louth,Leinster,Louth,Louth,Detached house,Four plus bed,4.0,False,False,True,53.9252,-6.4889,4
1463.48,2022,1,2022H1,5,Louth,Leinster,Drogheda,"Drogheda, Louth",Detached house,Four plus bed,4.0,False,False,False,53.9252,-6.4889,4
1238.49,2022,1,2022H1,5,Louth,Leinster,Dundalk,"Dundalk, Louth",Detached house,Four plus bed,4.0,False,False,False,53.9252,-6.4889,4
881.75,2022,1,2022H1,5,Mayo,Connacht,Mayo,Mayo,Detached house,Four plus bed,4.0,False,False,True,53.855,-9.2986,4
845.36,2022,1,2022H1,5,Mayo,Connacht,Ballina,"Ballina, Mayo",Detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
928.21,2022,1,2022H1,5,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
1173.65,2022,1,2022H1,5,Mayo,Connacht,Westport,"Westport, Mayo",Detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
1507.1,2022,1,2022H1,5,Meath,Leinster,Meath,Meath,Detached house,Four plus bed,4.0,False,False,True,53.6055,-6.6564,4
1437.88,2022,1,2022H1,5,Meath,Leinster,Navan,"Navan, Meath",Detached house,Four plus bed,4.0,False,False,False,53.6055,-6.6564,4
845.38,2022,1,2022H1,5,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Four plus bed,4.0,False,False,True,54.2492,-6.9683,4
1000.82,2022,1,2022H1,5,Offaly,Leinster,Offaly,Offaly,Detached house,Four plus bed,4.0,False,False,True,53.2734,-7.7783,4
824.72,2022,1,2022H1,5,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Four plus bed,4.0,False,False,True,53.7593,-8.2682,4
937.75,2022,1,2022H1,5,Roscommon,Connacht,Roscommon Town,Roscommon Town,Detached house,Four plus bed,4.0,False,False,False,53.7593,-8.2682,4
1000.4,2022,1,2022H1,5,Sligo,Connacht,Sligo,Sligo,Detached house,Four plus bed,4.0,False,False,True,54.2766,-8.4761,4
947.51,2022,1,2022H1,5,Tipperary,Munster,Tipperary,Tipperary,Detached house,Four plus bed,4.0,False,False,True,52.4738,-8.1619,4
1098.64,2022,1,2022H1,5,Waterford,Munster,Waterford,Waterford,Detached house,Four plus bed,4.0,False,False,True,52.2593,-7.1101,4
1129.4,2022,1,2022H1,5,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Four plus bed,4.0,False,False,True,53.5336,-7.3389,4
1082.09,2022,1,2022H1,5,Wexford,Leinster,Wexford,Wexford,Detached house,Four plus bed,4.0,False,False,True,52.3369,-6.4633,4
1133.12,2022,1,2022H1,5,Wexford,Leinster,Gorey,"Gorey, Wexford",Detached house,Four plus bed,4.0,False,False,False,52.3369,-6.4633,4
1773.56,2022,1,2022H1,5,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Four plus bed,4.0,False,False,True,52.9862,-6.3673,4
1313.23,2022,1,2022H1,5,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Detached house,Four plus bed,4.0,False,False,False,52.9862,-6.3673,4
1029.17,2022,1,2022H1,5,Carlow,Leinster,Carlow,Carlow,Semi detached house,Four plus bed,4.0,False,False,True,52.8365,-6.9341,4
1066.14,2022,1,2022H1,5,Carlow,Leinster,Carlow Town,Carlow Town,Semi detached house,Four plus bed,4.0,False,False,False,52.8365,-6.9341,4
894.76,2022,1,2022H1,5,Cavan,Ulster,Cavan,Cavan,Semi detached house,Four plus bed,4.0,False,False,True,53.9908,-7.3606,4
929.17,2022,1,2022H1,5,Cavan,Ulster,Cavan Town,Cavan Town,Semi detached house,Four plus bed,4.0,False,False,False,53.9908,-7.3606,4
1075.75,2022,1,2022H1,5,Clare,Munster,Clare,Clare,Semi detached house,Four plus bed,4.0,False,False,True,52.843,-8.9863,4
1079.72,2022,1,2022H1,5,Clare,Munster,Ennis,"Ennis, Clare",Semi detached house,Four plus bed,4.0,False,False,False,52.843,-8.9863,4
1466.76,2022,1,2022H1,5,Cork,Munster,Cork,Cork,Semi detached house,Four plus bed,4.0,False,False,True,51.8985,-8.4756,4
1646.55,2022,1,2022H1,5,Cork,Munster,Cork City,Cork City,Semi detached house,Four plus bed,4.0,False,True,False,51.8985,-8.4756,4
1553.76,2022,1,2022H1,5,Cork,Munster,Ballincollig,"Ballincollig, Cork",Semi detached house,Four plus bed,4.0,False,False,False,51.8985,-8.4756,4
1785.61,2022,1,2022H1,5,Cork,Munster,Bishopstown,"Bishopstown, Cork",Semi detached house,Four plus bed,4.0,False,False,False,51.8985,-8.4756,4
762.55,2022,1,2022H1,5,Donegal,Ulster,Donegal,Donegal,Semi detached house,Four plus bed,4.0,False,False,True,54.6549,-8.1041,4
838.1,2022,1,2022H1,5,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Semi detached house,Four plus bed,4.0,False,False,False,54.6549,-8.1041,4
2567.55,2022,1,2022H1,5,Dublin,Leinster,Dublin,Dublin,Semi detached house,Four plus bed,4.0,True,True,True,53.3498,-6.2603,4
3201.71,2022,1,2022H1,5,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
2015.57,2022,1,2022H1,5,Dublin,Leinster,Lucan,"Lucan, Dublin",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
2835.68,2022,1,2022H1,5,Dublin,Leinster,Malahide,"Malahide, Dublin",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
1798.17,2022,1,2022H1,5,Dublin,Leinster,Swords,"Swords, Dublin",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
3131.65,2022,1,2022H1,5,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
2256.39,2022,1,2022H1,5,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
1979.54,2022,1,2022H1,5,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
2493.63,2022,1,2022H1,5,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Semi detached house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
1456.65,2022,1,2022H1,5,Galway,Connacht,Galway,Galway,Semi detached house,Four plus bed,4.0,False,False,True,53.2707,-9.0568,4
1663.69,2022,1,2022H1,5,Galway,Connacht,Galway City,Galway City,Semi detached house,Four plus bed,4.0,False,True,False,53.2707,-9.0568,4
1064.58,2022,1,2022H1,5,Galway,Connacht,Loughrea,"Loughrea, Galway",Semi detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1072.9,2022,1,2022H1,5,Galway,Connacht,Tuam,"Tuam, Galway",Semi detached house,Four plus bed,4.0,False,False,False,53.2707,-9.0568,4
1007.45,2022,1,2022H1,5,Kerry,Munster,Kerry,Kerry,Semi detached house,Four plus bed,4.0,False,False,True,52.1545,-9.5669,4
1177.93,2022,1,2022H1,5,Kerry,Munster,Killarney,"Killarney, Kerry",Semi detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
913.3,2022,1,2022H1,5,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
1742.21,2022,1,2022H1,5,Kildare,Leinster,Kildare,Kildare,Semi detached house,Four plus bed,4.0,False,False,True,53.1589,-6.9099,4
1959.84,2022,1,2022H1,5,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Semi detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1925.6,2022,1,2022H1,5,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Semi detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1940.26,2022,1,2022H1,5,Kildare,Leinster,Naas,"Naas, Kildare",Semi detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1433.47,2022,1,2022H1,5,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Semi detached house,Four plus bed,4.0,False,False,False,53.1589,-6.9099,4
1060.42,2022,1,2022H1,5,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Four plus bed,4.0,False,False,True,52.6541,-7.2448,4
1051.24,2022,1,2022H1,5,Laois,Leinster,Laois,Laois,Semi detached house,Four plus bed,4.0,False,False,True,53.0349,-7.299,4
758.47,2022,1,2022H1,5,Leitrim,Connacht,Leitrim,Leitrim,Semi detached house,Four plus bed,4.0,False,False,True,54.1255,-8.0597,4
1592.49,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Semi detached house,Four plus bed,4.0,False,False,True,52.6638,-8.6267,4
1663.07,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Four plus bed,4.0,False,True,False,52.6638,-8.6267,4
2084.13,2022,1,2022H1,5,Limerick,Munster,Castletroy,"Castletroy, Limerick",Semi detached house,Four plus bed,4.0,False,False,False,52.6638,-8.6267,4
1442.41,2022,1,2022H1,5,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Semi detached house,Four plus bed,4.0,False,False,False,52.6638,-8.6267,4
807.69,2022,1,2022H1,5,Longford,Leinster,Longford,Longford,Semi detached house,Four plus bed,4.0,False,False,True,53.7275,-7.7932,4
1392.78,2022,1,2022H1,5,Louth,Leinster,Louth,Louth,Semi detached house,Four plus bed,4.0,False,False,True,53.9252,-6.4889,4
1580.02,2022,1,2022H1,5,Louth,Leinster,Drogheda,"Drogheda, Louth",Semi detached house,Four plus bed,4.0,False,False,False,53.9252,-6.4889,4
1330.03,2022,1,2022H1,5,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Four plus bed,4.0,False,False,False,53.9252,-6.4889,4
820.47,2022,1,2022H1,5,Mayo,Connacht,Mayo,Mayo,Semi detached house,Four plus bed,4.0,False,False,True,53.855,-9.2986,4
770.37,2022,1,2022H1,5,Mayo,Connacht,Ballina,"Ballina, Mayo",Semi detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
917.32,2022,1,2022H1,5,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Semi detached house,Four plus bed,4.0,False,False,False,53.855,-9.2986,4
1485.56,2022,1,2022H1,5,Meath,Leinster,Meath,Meath,Semi detached house,Four plus bed,4.0,False,False,True,53.6055,-6.6564,4
1404.38,2022,1,2022H1,5,Meath,Leinster,Navan,"Navan, Meath",Semi detached house,Four plus bed,4.0,False,False,False,53.6055,-6.6564,4
872.53,2022,1,2022H1,5,Monaghan,Ulster,Monaghan,Monaghan,Semi detached house,Four plus bed,4.0,False,False,True,54.2492,-6.9683,4
1092.0,2022,1,2022H1,5,Offaly,Leinster,Offaly,Offaly,Semi detached house,Four plus bed,4.0,False,False,True,53.2734,-7.7783,4
1136.83,2022,1,2022H1,5,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Semi detached house,Four plus bed,4.0,False,False,False,53.2734,-7.7783,4
861.31,2022,1,2022H1,5,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Four plus bed,4.0,False,False,True,53.7593,-8.2682,4
936.11,2022,1,2022H1,5,Sligo,Connacht,Sligo,Sligo,Semi detached house,Four plus bed,4.0,False,False,True,54.2766,-8.4761,4
966.3,2022,1,2022H1,5,Sligo,Connacht,Sligo Town,Sligo Town,Semi detached house,Four plus bed,4.0,False,False,False,54.2766,-8.4761,4
909.68,2022,1,2022H1,5,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Four plus bed,4.0,False,False,True,52.4738,-8.1619,4
1064.0,2022,1,2022H1,5,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Semi detached house,Four plus bed,4.0,False,False,False,52.4738,-8.1619,4
938.16,2022,1,2022H1,5,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Semi detached house,Four plus bed,4.0,False,False,False,52.4738,-8.1619,4
1021.88,2022,1,2022H1,5,Waterford,Munster,Waterford,Waterford,Semi detached house,Four plus bed,4.0,False,False,True,52.2593,-7.1101,4
1068.13,2022,1,2022H1,5,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Four plus bed,4.0,False,False,True,53.5336,-7.3389,4
1054.6,2022,1,2022H1,5,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Semi detached house,Four plus bed,4.0,False,False,False,53.5336,-7.3389,4
1098.11,2022,1,2022H1,5,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Semi detached house,Four plus bed,4.0,False,False,False,53.5336,-7.3389,4
1024.4,2022,1,2022H1,5,Wexford,Leinster,Wexford,Wexford,Semi detached house,Four plus bed,4.0,False,False,True,52.3369,-6.4633,4
1845.22,2022,1,2022H1,5,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Four plus bed,4.0,False,False,True,52.9862,-6.3673,4
1665.03,2022,1,2022H1,5,Cork,Munster,Cork,Cork,Terrace house,Four plus bed,4.0,False,False,True,51.8985,-8.4756,4
1845.59,2022,1,2022H1,5,Cork,Munster,Cork City,Cork City,Terrace house,Four plus bed,4.0,False,True,False,51.8985,-8.4756,4
2764.1,2022,1,2022H1,5,Dublin,Leinster,Dublin,Dublin,Terrace house,Four plus bed,4.0,True,True,True,53.3498,-6.2603,4
2495.42,2022,1,2022H1,5,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
3818.89,2022,1,2022H1,5,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
3978.05,2022,1,2022H1,5,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Four plus bed,4.0,True,True,False,53.3498,-6.2603,4
1737.95,2022,1,2022H1,5,Galway,Connacht,Galway,Galway,Terrace house,Four plus bed,4.0,False,False,True,53.2707,-9.0568,4
1842.17,2022,1,2022H1,5,Galway,Connacht,Galway City,Galway City,Terrace house,Four plus bed,4.0,False,True,False,53.2707,-9.0568,4
1361.38,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Terrace house,Four plus bed,4.0,False,False,True,52.6638,-8.6267,4
1387.55,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Terrace house,Four plus bed,4.0,False,True,False,52.6638,-8.6267,4
994.91,2022,1,2022H1,5,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Four plus bed,4.0,False,False,True,52.4738,-8.1619,4
1594.78,2022,1,2022H1,5,Cork,Munster,Cork,Cork,Apartment,Four plus bed,4.0,False,False,True,51.8985,-8.4756,4
1723.16,2022,1,2022H1,5,Cork,Munster,Cork City,Cork City,Apartment,Four plus bed,4.0,False,True,False,51.8985,-8.4756,4
2599.88,2022,1,2022H1,5,Dublin,Leinster,Dublin,Dublin,Apartment,Four plus bed,4.0,True,True,True,53.3498,-6.2603,4
1701.68,2022,1,2022H1,5,Galway,Connacht,Galway,Galway,Apartment,Four plus bed,4.0,False,False,True,53.2707,-9.0568,4
1899.41,2022,1,2022H1,5,Galway,Connacht,Galway City,Galway City,Apartment,Four plus bed,4.0,False,True,False,53.2707,-9.0568,4
1049.75,2022,1,2022H1,5,Kerry,Munster,Kerry,Kerry,Apartment,Four plus bed,4.0,False,False,True,52.1545,-9.5669,4
1041.68,2022,1,2022H1,5,Kerry,Munster,Tralee,"Tralee, Kerry",Apartment,Four plus bed,4.0,False,False,False,52.1545,-9.5669,4
1208.4,2022,1,2022H1,5,Limerick,Munster,Limerick,Limerick,Apartment,Four plus bed,4.0,False,False,True,52.6638,-8.6267,4
1261.83,2022,1,2022H1,5,Limerick,Munster,Limerick City,Limerick City,Apartment,Four plus bed,4.0,False,True,False,52.6638,-8.6267,4
848.14,2022,2,2022H2,6,Cork,Munster,Cork,Cork,Detached house,One bed,1.0,False,False,True,51.8985,-8.4756,1
1301.02,2022,2,2022H2,6,Dublin,Leinster,Dublin,Dublin,Detached house,One bed,1.0,True,True,True,53.3498,-6.2603,1
871.24,2022,2,2022H2,6,Galway,Connacht,Galway,Galway,Detached house,One bed,1.0,False,False,True,53.2707,-9.0568,1
924.3,2022,2,2022H2,6,Meath,Leinster,Meath,Meath,Detached house,One bed,1.0,False,False,True,53.6055,-6.6564,1
1086.45,2022,2,2022H2,6,Wicklow,Leinster,Wicklow,Wicklow,Detached house,One bed,1.0,False,False,True,52.9862,-6.3673,1
1021.11,2022,2,2022H2,6,Cork,Munster,Cork,Cork,Semi detached house,One bed,1.0,False,False,True,51.8985,-8.4756,1
1281.07,2022,2,2022H2,6,Dublin,Leinster,Dublin,Dublin,Semi detached house,One bed,1.0,True,True,True,53.3498,-6.2603,1
848.17,2022,2,2022H2,6,Galway,Connacht,Galway,Galway,Semi detached house,One bed,1.0,False,False,True,53.2707,-9.0568,1
1041.72,2022,2,2022H2,6,Cork,Munster,Cork,Cork,Terrace house,One bed,1.0,False,False,True,51.8985,-8.4756,1
1075.05,2022,2,2022H2,6,Cork,Munster,Cork City,Cork City,Terrace house,One bed,1.0,False,True,False,51.8985,-8.4756,1
1403.06,2022,2,2022H2,6,Dublin,Leinster,Dublin,Dublin,Terrace house,One bed,1.0,True,True,True,53.3498,-6.2603,1
854.04,2022,2,2022H2,6,Carlow,Leinster,Carlow,Carlow,Apartment,One bed,1.0,False,False,True,52.8365,-6.9341,1
879.72,2022,2,2022H2,6,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,One bed,1.0,False,False,False,52.8365,-6.9341,1
680.86,2022,2,2022H2,6,Cavan,Ulster,Cavan,Cavan,Apartment,One bed,1.0,False,False,True,53.9908,-7.3606,1
734.35,2022,2,2022H2,6,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,One bed,1.0,False,False,False,53.9908,-7.3606,1
620.77,2022,2,2022H2,6,Clare,Munster,Clare,Clare,Apartment,One bed,1.0,False,False,True,52.843,-8.9863,1
594.37,2022,2,2022H2,6,Clare,Munster,Ennis,"Ennis, Clare",Apartment,One bed,1.0,False,False,False,52.843,-8.9863,1
974.6,2022,2,2022H2,6,Cork,Munster,Cork,Cork,Apartment,One bed,1.0,False,False,True,51.8985,-8.4756,1
1057.6,2022,2,2022H2,6,Cork,Munster,Cork City,Cork City,Apartment,One bed,1.0,False,True,False,51.8985,-8.4756,1
1054.7,2022,2,2022H2,6,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
734.5,2022,2,2022H2,6,Cork,Munster,Bandon,"Bandon, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
1013.35,2022,2,2022H2,6,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
853.46,2022,2,2022H2,6,Cork,Munster,Cobh,"Cobh, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
754.97,2022,2,2022H2,6,Cork,Munster,Mallow,"Mallow, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
620.9,2022,2,2022H2,6,Cork,Munster,Skibbereen,"Skibbereen, Cork",Apartment,One bed,1.0,False,False,False,51.8985,-8.4756,1
566.91,2022,2,2022H2,6,Donegal,Ulster,Donegal,Donegal,Apartment,One bed,1.0,False,False,True,54.6549,-8.1041,1
594.07,2022,2,2022H2,6,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,One bed,1.0,False,False,False,54.6549,-8.1041,1
1554.85,2022,2,2022H2,6,Dublin,Leinster,Dublin,Dublin,Apartment,One bed,1.0,True,True,True,53.3498,-6.2603,1
1135.78,2022,2,2022H2,6,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1656.85,2022,2,2022H2,6,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1218.03,2022,2,2022H2,6,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1697.84,2022,2,2022H2,6,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1515.72,2022,2,2022H2,6,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1492.24,2022,2,2022H2,6,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1678.85,2022,2,2022H2,6,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1420.2,2022,2,2022H2,6,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1394.26,2022,2,2022H2,6,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1590.93,2022,2,2022H2,6,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1330.2,2022,2,2022H2,6,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1648.08,2022,2,2022H2,6,Dublin,Leinster,I.F.S.C.,"I.F.S.C., Dublin 1",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1439.01,2022,2,2022H2,6,Dublin,Leinster,Parnell Street,"Parnell Street, Dublin 1",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1644.08,2022,2,2022H2,6,Dublin,Leinster,Pearse Street,"Pearse Street, Dublin 2",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1669.02,2022,2,2022H2,6,Dublin,Leinster,Townsend Street,"Townsend Street, Dublin 2",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1401.29,2022,2,2022H2,6,Dublin,Leinster,Clonliffe,"Clonliffe, Dublin 3",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1490.78,2022,2,2022H2,6,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1341.85,2022,2,2022H2,6,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1514.33,2022,2,2022H2,6,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1457.67,2022,2,2022H2,6,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1685.72,2022,2,2022H2,6,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1567.0,2022,2,2022H2,6,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1718.74,2022,2,2022H2,6,Dublin,Leinster,Merrion,"Merrion, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1636.57,2022,2,2022H2,6,Dublin,Leinster,Pembroke,"Pembroke, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1547.51,2022,2,2022H2,6,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1583.78,2022,2,2022H2,6,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1385.48,2022,2,2022H2,6,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1758.35,2022,2,2022H2,6,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1715.81,2022,2,2022H2,6,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1551.69,2022,2,2022H2,6,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1356.61,2022,2,2022H2,6,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1429.94,2022,2,2022H2,6,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1550.99,2022,2,2022H2,6,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
1340.48,2022,2,2022H2,6,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Apartment,One bed,1.0,True,True,False,53.3498,-6.2603,1
